IALB,INDEPENDENT ALLIANCE,04/21/2016,NASDAQ-OTC
IALS,INTERACTIVE LEISURE,04/21/2016,NASDAQ-OTC
IAPLF,ICAP PLC,04/21/2016,NASDAQ-OTC
IAPLY,ICAP PLC SP ADR,04/21/2016,NASDAQ-OTC
IARE,INVENTRUST PPTYS CORP COMM,04/21/2016,NASDAQ-OTC
IARSF,,04/21/2016,NASDAQ-OTC
IART,INTEGRA LIFESCIENCES HLDG,04/21/2016,NASDAQ-OTC
IAUFF,INTREPID MINES LIMIT,04/21/2016,NASDAQ-OTC
IAUGF,INSURANCE AUSTRALIA,04/21/2016,NASDAQ-OTC
IAUGY,INSURANCE AUSTRALIA,04/21/2016,NASDAQ-OTC
IAUS,INTL AUTOMATED SYS,04/21/2016,NASDAQ-OTC
IBAL,INTL BALER CORP,04/21/2016,NASDAQ-OTC
IBBI,INDIANA BUSINESS BCP,04/21/2016,NASDAQ-OTC
IBCB,ISHARES 2016 INVESTMENT GR,04/21/2016,NASDAQ-OTC
IBCC,ISHARES IBOND MAR 2018 TER,04/21/2016,NASDAQ-OTC
IBCD,ISHARES IBOND MAR 2020 TER,04/21/2016,NASDAQ-OTC
IBCE,ISHARES IBOND MAR 2023 TER,04/21/2016,NASDAQ-OTC
IBCP,INDEPENDENT BANK (IONIA,04/21/2016,NASDAQ-OTC
IBDA,ISHARES IBONDS 2016 CORP E,04/21/2016,NASDAQ-OTC
IBDB,ISHARES IBOND MAR 2018 TER,04/21/2016,NASDAQ-OTC
IBDC,ISHARESBOND 2020 CORP TERM,04/21/2016,NASDAQ-OTC
IBDD,ISHARES IBOND MAR 2023 TER,04/21/2016,NASDAQ-OTC
IBDF,ISHARES IBOND DEC 2016 TER,04/21/2016,NASDAQ-OTC
IBDH,IBOND DEC 2018 CORP,04/21/2016,NASDAQ-OTC
IBDJ,ISHARES IBOND DEC 2017 TER,04/21/2016,NASDAQ-OTC
IBDK,ISHARES IBONDS DEC 2019 TE,04/21/2016,NASDAQ-OTC
IBDL,ISHARES IBONDS DEC 2020 CO,04/21/2016,NASDAQ-OTC
IBDM,ISHARES IBOND DEC 2021 TER,04/21/2016,NASDAQ-OTC
IBDN,ISHARES IBOND DEC 2022 TER,04/21/2016,NASDAQ-OTC
IBDO,ISHARES IBOND DEC 2023 TER,04/21/2016,NASDAQ-OTC
IBDP,ISHARES IBOND DEC 2024 TER,04/21/2016,NASDAQ-OTC
IBDQ,ISHARES IBOND DEC 2025 TER,04/21/2016,NASDAQ-OTC
IBDRY,IBERDROLA ADR,04/21/2016,NASDAQ-OTC
IBDSF,IBERDROLA SA BILBAO,04/21/2016,NASDAQ-OTC
IBGH,INNOVATIVE  BEV GRP,04/21/2016,NASDAQ-OTC
IBGR,NEXUS ENERGY SERVICES INC,04/21/2016,NASDAQ-OTC
IBIBF,IBI GROUP INC,04/21/2016,NASDAQ-OTC
IBIDF,IBIDEN CO LTD ORD,04/21/2016,NASDAQ-OTC
IBIO,IBIO,04/21/2016,NASDAQ-OTC
IBKC,IBERIABANK,04/21/2016,NASDAQ-OTC
IBKCP,IBERIABANK CORPORATION DEP,04/21/2016,NASDAQ-OTC
IBKR,INTERACTIVE BROKERS GROUP,04/21/2016,NASDAQ-OTC
IBLN,DIREXION IBILLIONAIRE INDE,04/21/2016,NASDAQ-OTC
IBME,ISHARES IBONDS SEP 2016  M,04/21/2016,NASDAQ-OTC
IBMF,ISHARES IBONDS SEP 2017  M,04/21/2016,NASDAQ-OTC
IBMG,ISHARES IBONDS SEP 2018  M,04/21/2016,NASDAQ-OTC
IBMH,ISHARES IBONDS SEP 2019 MU,04/21/2016,NASDAQ-OTC
IBMI,ISHARES IBONDS SEP 2020 MU,04/21/2016,NASDAQ-OTC
IBMJ,ISHARES IBONDS SEP 2021 MU,04/21/2016,NASDAQ-OTC
IBMK,ISHARES IBONDS SEP 2022 MU,04/21/2016,NASDAQ-OTC
IBND,SPDR BARCLAYS INTERNATIONA,04/21/2016,NASDAQ-OTC
IBOC,INTERNATIONAL BANCSHARES,04/21/2016,NASDAQ-OTC
IBRC,IBRANDS CORPORATION,04/21/2016,NASDAQ-OTC
IBSS,INTEGRATED BUS SYS,04/21/2016,NASDAQ-OTC
IBTGF,INTL BARRIER TECH,04/21/2016,NASDAQ-OTC
IBTX,INDEPENDENT BANK GROUP IN,04/21/2016,NASDAQ-OTC
IBUY,AMPLIFY ONLINE RETAIL ETF,04/21/2016,NASDAQ-OTC
IBWC,IBW FINANCIAL NEW,04/21/2016,NASDAQ-OTC
IBXNF,IBEX TECHNOLOGIES IN,04/21/2016,NASDAQ-OTC
ICABF,I-CABLE COMMUNICATIO,04/21/2016,NASDAQ-OTC
ICABY,I-CABLE COMM LTD A#,04/21/2016,NASDAQ-OTC
ICAD,ICAD,04/21/2016,NASDAQ-OTC
ICAGY,INTERNATIONAL CONS A,04/21/2016,NASDAQ-OTC
ICBK,COUNTY BANCORP INC,04/21/2016,NASDAQ-OTC
ICBT,ICBS LTD NEW,04/21/2016,NASDAQ-OTC
ICBU,IMD COMPANIES,04/21/2016,NASDAQ-OTC
ICCC,IMMUCELL,04/21/2016,NASDAQ-OTC
ICEIF,INTELLIGENT CONTENT ENTERP,04/21/2016,NASDAQ-OTC
ICFI,ICF INTERNATIONAL,04/21/2016,NASDAQ-OTC
ICGFF,INDIA CAPITAL,04/21/2016,NASDAQ-OTC
ICGL,IMAGE CHAIN GROUP LIMITED,04/21/2016,NASDAQ-OTC
ICGQF,INTEGRA GOLD CORP,04/21/2016,NASDAQ-OTC
ICGUF,INTERMEDIATE CAP GRP,04/21/2016,NASDAQ-OTC
ICHGF,INTERCONT HOTELS,04/21/2016,NASDAQ-OTC
ICIZF,INNOVATIVE COMPOSITE,04/21/2016,NASDAQ-OTC
ICLD,INTERCLOUD SYSTEMS INC. C,04/21/2016,NASDAQ-OTC
ICLDW,INTERCLOUD SYSTEMS INC WA,04/21/2016,NASDAQ-OTC
ICLN,ISHARES GLOBAL CLEAN ENERG,04/21/2016,NASDAQ-OTC
ICLR,ICON,04/21/2016,NASDAQ-OTC
ICNB,ICONIC BRANDS INC,04/21/2016,NASDAQ-OTC
ICNM,ICON MEDIA HLDNGS,04/21/2016,NASDAQ-OTC
ICNN,INCOMING INC,04/21/2016,NASDAQ-OTC
ICNV,ICON VAPOR INC.,04/21/2016,NASDAQ-OTC
ICOA,ICOA INC,04/21/2016,NASDAQ-OTC
ICOL,ISHARES MSCI COLOMBIA CAPP,04/21/2016,NASDAQ-OTC
ICON,ICONIX BRAND GROUP,04/21/2016,NASDAQ-OTC
ICOR,INTERCORE INC.,04/21/2016,NASDAQ-OTC
ICOTF,ICO THERAPEUTICS,04/21/2016,NASDAQ-OTC
ICPBF,INSCAPE CORPORATION,04/21/2016,NASDAQ-OTC
ICPT,NTERCEPT PHARMACEUTICALS,04/21/2016,NASDAQ-OTC
ICPTF,IC POTASH,04/21/2016,NASDAQ-OTC
ICPVF,INCITEC PIVOT LTD,04/21/2016,NASDAQ-OTC
ICPW,IRONCLAD PERFORMANCE,04/21/2016,NASDAQ-OTC
ICRD,INTERNATIONAL CARD,04/21/2016,NASDAQ-OTC
ICTG,ICTC GROUP INC,04/21/2016,NASDAQ-OTC
ICTPU,AMERICAN REST PTNRS,04/21/2016,NASDAQ-OTC
ICTSF,I C T S INTL NV,04/21/2016,NASDAQ-OTC
ICTV,ICTV BRANDS INC,04/21/2016,NASDAQ-OTC
ICTY,EYECITY.COM INC,04/21/2016,NASDAQ-OTC
ICUI,ICU MEDICAL,04/21/2016,NASDAQ-OTC
IDAD,INTL DISPLAY ADVERTI,04/21/2016,NASDAQ-OTC
IDAH,IDAHO NORTH,04/21/2016,NASDAQ-OTC
IDAS,INTL DATACASTING COR,04/21/2016,NASDAQ-OTC
IDCBF,INDUSTRIAL & COMMER,04/21/2016,NASDAQ-OTC
IDCBY,INDUSTRIAL & COM ADR,04/21/2016,NASDAQ-OTC
IDCC,INTERDIGITAL,04/21/2016,NASDAQ-OTC
IDCN,INDOCAN RESOURCES IN,04/21/2016,NASDAQ-OTC
IDDR,IDDRIVEN INC. COMMON STOC,04/21/2016,NASDAQ-OTC
IDEA,INVENT VENTURES INC,04/21/2016,NASDAQ-OTC
IDEIF,IDEIASNET SA BRASIL ORDINA,04/21/2016,NASDAQ-OTC
IDEXF,INDUSTRIA DE DISENO,04/21/2016,NASDAQ-OTC
IDEXY,INDUSTRIA DE DISENO,04/21/2016,NASDAQ-OTC
IDFB,IDAHO FIRST BANK,04/21/2016,NASDAQ-OTC
IDGBF,INDIGO BOOKS & MUSIC,04/21/2016,NASDAQ-OTC
IDGC,IDGLOBAL CORP,04/21/2016,NASDAQ-OTC
IDGS,ID GLOBAL SOLUTIONS CORP,04/21/2016,NASDAQ-OTC
IDGSE,ID GLOBAL SOLUTIONS CORP,04/21/2016,NASDAQ-OTC
IDHQ,POWERSHARES S&P INTL DEV Q,04/21/2016,NASDAQ-OTC
IDIG,INTL DIGITAL HOLDING,04/21/2016,NASDAQ-OTC
IDKOY,IDEMITSU KOSAN ADR,04/21/2016,NASDAQ-OTC
IDLB,POWERSHARES FTSE INTERNATI,04/21/2016,NASDAQ-OTC
IDLLF,INDUSTRIAL ALL & INS,04/21/2016,NASDAQ-OTC
IDLM,IDLE MEDIA INC,04/21/2016,NASDAQ-OTC
IDLV,POWERSHARES S&P INTL DEV L,04/21/2016,NASDAQ-OTC
IDMNF,INTIGOLD MINES LTD,04/21/2016,NASDAQ-OTC
IDMO,POWERSHARES S&P INTL DEV M,04/21/2016,NASDAQ-OTC
IDND,INTL DISPENSING CORP,04/21/2016,NASDAQ-OTC
IDNG,INDEPENDENCE ENERGY,04/21/2016,NASDAQ-OTC
IDOG,ALPS INTNL SECTO DIVID,04/21/2016,NASDAQ-OTC
IDOI,IDO SECURITY INC. COMMON S,04/21/2016,NASDAQ-OTC
IDPE,ID PERFUMES,04/21/2016,NASDAQ-OTC
IDRA,IDERA PHARMACEUTICALS,04/21/2016,NASDAQ-OTC
IDSA,INDUSTRIAL SRVCS OF AMER,04/21/2016,NASDAQ-OTC
IDSY,I.D. SYSTEMS,04/21/2016,NASDAQ-OTC
IDTA,IDENTA CORP,04/21/2016,NASDAQ-OTC
IDTI,INTEGRATED DEVICE,04/21/2016,NASDAQ-OTC
IDTVF,INDUSTRIVARDEN AB A,04/21/2016,NASDAQ-OTC
IDVC,INFRASTRUCTURE DEVS,04/21/2016,NASDAQ-OTC
IDWAF,ID WATCHDOG,04/21/2016,NASDAQ-OTC
IDWM,IDW MEDIA HOLDINGS INC. C,04/21/2016,NASDAQ-OTC
IDXAF,IDEX AS,04/21/2016,NASDAQ-OTC
IDXG,INTERPACE DIAGNOSTICS GROU,04/21/2016,NASDAQ-OTC
IDXJ,MARKET VECTORS INDONESIA S,04/21/2016,NASDAQ-OTC
IDXX,IDEXX LABORATORIES,04/21/2016,NASDAQ-OTC
IEAM,INDUSTRIAL ENTERPRIS,04/21/2016,NASDAQ-OTC
IEBS,INDEPENDENCE BANCSH,04/21/2016,NASDAQ-OTC
IEEC,INDIA ECOMMERCE,04/21/2016,NASDAQ-OTC
IEFA,ISHARES CORE MSCI EAFE ETF,04/21/2016,NASDAQ-OTC
IEGCF,INDEPENDENCE GOLD,04/21/2016,NASDAQ-OTC
IEGH,IEG HOLDINGS CORPORATION C,04/21/2016,NASDAQ-OTC
IEGHD,IEG HOLDINGS CORPORATION C,04/21/2016,NASDAQ-OTC
IEHC,IEH CORP,04/21/2016,NASDAQ-OTC
IEIL,ISHARES ENHANCED INTL LG,04/21/2016,NASDAQ-OTC
IEIS,ISHARES ENHANCED INTL SMAL,04/21/2016,NASDAQ-OTC
IELG,ISHARES ENHANCED US LARGE,04/21/2016,NASDAQ-OTC
IEMG,ISHARES CORE MSCI EMERGING,04/21/2016,NASDAQ-OTC
IENG,INTEGRATED ENERGY SO,04/21/2016,NASDAQ-OTC
IENT,IENTERTAINMENT NTWK,04/21/2016,NASDAQ-OTC
IENVF,INFRAESTRUCTURA,04/21/2016,NASDAQ-OTC
IESC,INTEGRATED ELECTRICAL SVS,04/21/2016,NASDAQ-OTC
IESFY,INTERCONEXION SP ADR,04/21/2016,NASDAQ-OTC
IESM,ISHARES ENHANCED US SMALL,04/21/2016,NASDAQ-OTC
IEUR,ISHARES CORE MSCI EUROPE,04/21/2016,NASDAQ-OTC
IEUS,ISHARES MSCI EUROPE SMALL-,04/21/2016,NASDAQ-OTC
IEVM,INTEGRATED ENVIRONMT,04/21/2016,NASDAQ-OTC
IEXA,IEXALT INC,04/21/2016,NASDAQ-OTC
IFAM,INFRASTRUCTURE MATRL,04/21/2016,NASDAQ-OTC
IFAN,IFAN FINANCIAL INC . COMM,04/21/2016,NASDAQ-OTC
IFBC,ITALIAN FOOD & BEVERAGE CO,04/21/2016,NASDAQ-OTC
IFCNF,INFICON INC ORD,04/21/2016,NASDAQ-OTC
IFCR,INTEGRATED FREIGHT,04/21/2016,NASDAQ-OTC
IFCZF,INTACT FINL CORP,04/21/2016,NASDAQ-OTC
IFEU,ISHARES EUROPE DEVELOPED R,04/21/2016,NASDAQ-OTC
IFGL,ISHARES INTERNATIONAL DEVE,04/21/2016,NASDAQ-OTC
IFGNF,INFIGEN ENERGY,04/21/2016,NASDAQ-OTC
IFHR,RHINO HUMAN RESOURCE,04/21/2016,NASDAQ-OTC
IFJPY,INFORMA PLC,04/21/2016,NASDAQ-OTC
IFLM,INDEPENDENT FILM DEVELOPME,04/21/2016,NASDAQ-OTC
IFLY,FACTORSHARES PUREFUNDS DRO,04/21/2016,NASDAQ-OTC
IFMI,INSTITUTIONAL FINANCIAL,04/21/2016,NASDAQ-OTC
IFMOF,INFORMART CORP,04/21/2016,NASDAQ-OTC
IFNNF,INFINEON TECHNOLOGIE,04/21/2016,NASDAQ-OTC
IFNNY,INFINEON TECH ADS,04/21/2016,NASDAQ-OTC
IFNY,INFINITY ENERGY RESOURCES,04/21/2016,NASDAQ-OTC
IFON,INFOSONICS,04/21/2016,NASDAQ-OTC
IFRTF,INTL FRONTIER RES CO,04/21/2016,NASDAQ-OTC
IFSB,COLOMBO BANK (ROCKVI,04/21/2016,NASDAQ-OTC
IFSC,INFINITE SOFTWARE CP,04/21/2016,NASDAQ-OTC
IFSH,IFS INTL HLDGS,04/21/2016,NASDAQ-OTC
IFSPF,INTERFOR CORP,04/21/2016,NASDAQ-OTC
IFUE,FUEL PERFORMANCE SOL,04/21/2016,NASDAQ-OTC
IFUS,IMPACT FUSION INTL,04/21/2016,NASDAQ-OTC
IFXAF,ISHARE FTSE/XINHUA,04/21/2016,NASDAQ-OTC
IFXY,OPTICON SYSTEMS INC,04/21/2016,NASDAQ-OTC
IGAP,INTEGRITY,04/21/2016,NASDAQ-OTC
IGCIW,INDIA GLOBALIZATION CAPITA,04/21/2016,NASDAQ-OTC
IGEN,IGEN NETWORKS CORP,04/21/2016,NASDAQ-OTC
IGESF,IGAS ENERGY,04/21/2016,NASDAQ-OTC
IGEX,INDO GLOBAL EXCHANGE,04/21/2016,NASDAQ-OTC
IGFUF,INVESTA OFFICE FUND,04/21/2016,NASDAQ-OTC
IGGHY,IG GROUP,04/21/2016,NASDAQ-OTC
IGIFF,IGM FINANCIAL INC,04/21/2016,NASDAQ-OTC
IGIH,DEUTCHE XTRACKERS INVSTMT,04/21/2016,NASDAQ-OTC
IGLD,INTERNET GOLD GOLDEN,04/21/2016,NASDAQ-OTC
IGLU,IGLUE INC,04/21/2016,NASDAQ-OTC
IGMB,IGAMBIT INC,04/21/2016,NASDAQ-OTC
IGNE,IGENE BIOTECH INC,04/21/2016,NASDAQ-OTC
IGNMF,IMAGINATION TECH GRP,04/21/2016,NASDAQ-OTC
IGNT,INGEN TECHNOLOGIES,04/21/2016,NASDAQ-OTC
IGOI,IGO INC,04/21/2016,NASDAQ-OTC
IGOV,ISHARES INTERNATIONAL TREA,04/21/2016,NASDAQ-OTC
IGPFF,IMPERIAL GINSENG PRO,04/21/2016,NASDAQ-OTC
IGPG,IGNIS PETROLEUM GRP,04/21/2016,NASDAQ-OTC
IGPK,INTEGRATED CANNABIS,04/21/2016,NASDAQ-OTC
IGPPF,IMPELLAM GROUP PLC,04/21/2016,NASDAQ-OTC
IGRW,INTERACTIVE HEALTH,04/21/2016,NASDAQ-OTC
IGUEF,IGUATEMI EMPRESA SHP,04/21/2016,NASDAQ-OTC
IGXT,INTELGENX TECHNOLOGS,04/21/2016,NASDAQ-OTC
IHAI,INNOVATIVE HLDNGS AL,04/21/2016,NASDAQ-OTC
IHCPF,INCHCAPE PLC ORD GBP,04/21/2016,NASDAQ-OTC
IHCPY,INCHCAPE PLC,04/21/2016,NASDAQ-OTC
IHDG,WISDOM INTL HEDGED DIV GRO,04/21/2016,NASDAQ-OTC
IHGP,INTERACT HOLDING GRP,04/21/2016,NASDAQ-OTC
IHHFF,ISHARES II PLC SHS EXCHANG,04/21/2016,NASDAQ-OTC
IHHSF,ISHARES III PLC MSCI PACIF,04/21/2016,NASDAQ-OTC
IHICF,IHI CORPORATION,04/21/2016,NASDAQ-OTC
IHICY,IHI,04/21/2016,NASDAQ-OTC
IHLDY,IMPERIAL HOLDINGS AD,04/21/2016,NASDAQ-OTC
IHLHF,INTERNATIONAL BETHLEHEM MI,04/21/2016,NASDAQ-OTC
IHPCF,ISHARES PLC,04/21/2016,NASDAQ-OTC
IHPXF,ISHARES MSCI EUROPE,04/21/2016,NASDAQ-OTC
IHRC,INVESTORS HERITAGE,04/21/2016,NASDAQ-OTC
IHREF,ISHARES III PLC ACCUM SHAR,04/21/2016,NASDAQ-OTC
IHRMF,ISHARES MSCI JAPAN,04/21/2016,NASDAQ-OTC
IHRT,IHEARTMEDIA INC.,04/21/2016,NASDAQ-OTC
IHSEF,ISHARES PLC,04/21/2016,NASDAQ-OTC
IHSFF,ISHARES II PLC,04/21/2016,NASDAQ-OTC
IHSI,INTELLIGENT HIGHWAY,04/21/2016,NASDAQ-OTC
IHSRF,ISHARES VI PLC S&P 500 MIN,04/21/2016,NASDAQ-OTC
IHSXF,ISHARES PLC - ISHARE,04/21/2016,NASDAQ-OTC
IHSZF,ISHARES II PLC,04/21/2016,NASDAQ-OTC
IHTI,INTEGRATIVE HEALTH,04/21/2016,NASDAQ-OTC
IIBK,IDAHO INDEPENDENT BK,04/21/2016,NASDAQ-OTC
IICN,CHINA INTEL INFO SYS,04/21/2016,NASDAQ-OTC
IIIN,INSTEEL INDUSTRIES,04/21/2016,NASDAQ-OTC
IIJI,INTERNET INITIATIVE,04/21/2016,NASDAQ-OTC
IILG,INTERVAL LEISURE GROUP,04/21/2016,NASDAQ-OTC
IILGV,INTERVAL LEISURE GROUP IN,04/21/2016,NASDAQ-OTC
IINHY,IMAGI INTL HLDGS ADR,04/21/2016,NASDAQ-OTC
IINX,IONIX TECHNOLOGY INC. COM,04/21/2016,NASDAQ-OTC
IIREF,ISHARES MSCI WORLD,04/21/2016,NASDAQ-OTC
IISLF,I I S INTELLIGENT IN,04/21/2016,NASDAQ-OTC
IITSF,INTESA SANPAOLO SPA,04/21/2016,NASDAQ-OTC
IIVI,II-VI,04/21/2016,NASDAQ-OTC
IJJP,IJJ CORPORATION,04/21/2016,NASDAQ-OTC
IJNK,SPDR BARCLAYS INTL HIGH YL,04/21/2016,NASDAQ-OTC
IKGH,IAO KUN GROUP HOLDING COMP,04/21/2016,NASDAQ-OTC
IKMA,INTELAKARE MKTNG INC,04/21/2016,NASDAQ-OTC
IKNX,IKONICS,04/21/2016,NASDAQ-OTC
IKSGY,IRKUTSKENERGO JSC AMERICAN,04/21/2016,NASDAQ-OTC
IKTO,ITOKK INC.,04/21/2016,NASDAQ-OTC
IKTSF,INTERTEK GROUP PLC,04/21/2016,NASDAQ-OTC
IKTSY,INTERTEK GROUP PLC,04/21/2016,NASDAQ-OTC
ILDO,INTL DALECO CORP,04/21/2016,NASDAQ-OTC
ILED,EVOLUCIA INC.,04/21/2016,NASDAQ-OTC
ILHMF,INTERNATIONAL LITHIU,04/21/2016,NASDAQ-OTC
ILIAF,ILIAD AKT,04/21/2016,NASDAQ-OTC
ILIAY,ILIAD S A,04/21/2016,NASDAQ-OTC
ILII,ILLINI CORP (IL) NEW,04/21/2016,NASDAQ-OTC
ILIM,IL2M INTERNATIONAL,04/21/2016,NASDAQ-OTC
ILISF,DIVERGENT ENERGY SER,04/21/2016,NASDAQ-OTC
ILIU,INTERLEUKIN GENETICS,04/21/2016,NASDAQ-OTC
ILIV,INTELLIGENT LIVING AMERICA,04/21/2016,NASDAQ-OTC
ILKAF,ILUKA RESOURCES LTD,04/21/2016,NASDAQ-OTC
ILKAY,ILUKA RES LTD ADR,04/21/2016,NASDAQ-OTC
ILMN,ILLUMINA,04/21/2016,NASDAQ-OTC
ILNLF,INV METALS INC,04/21/2016,NASDAQ-OTC
ILNS,INTELLECT NEUROSCIENCES I,04/21/2016,NASDAQ-OTC
ILPMY,PERMANENT TSB GROUP HOLDIN,04/21/2016,NASDAQ-OTC
ILST,INTL STAR INC,04/21/2016,NASDAQ-OTC
ILTB,ISHARES CORE 10+ YEAR USD,04/21/2016,NASDAQ-OTC
ILUS,ILUSTRATO PICTURES,04/21/2016,NASDAQ-OTC
IMAG,IMAGEMAX INC.,04/21/2016,NASDAQ-OTC
IMAHF,I-MINERALS INC,04/21/2016,NASDAQ-OTC
IMASF,INMARSAT PLC LONDON,04/21/2016,NASDAQ-OTC
IMASY,INMARSAT PLC ADR,04/21/2016,NASDAQ-OTC
IMAX,IMAX,04/21/2016,NASDAQ-OTC
IMBBY,IMPERIAL BRANDS PLC AMERIC,04/21/2016,NASDAQ-OTC
IMBRF,IMMOBILIARE GRANDE DISTRIB,04/21/2016,NASDAQ-OTC
IMCI,INFINITE GROUP INC,04/21/2016,NASDAQ-OTC
IMCL,IMMUNOCLIN CORPORATION COM,04/21/2016,NASDAQ-OTC
IMDC,IN MEDIA CORPORATION,04/21/2016,NASDAQ-OTC
IMDXF,IMDEX LTD,04/21/2016,NASDAQ-OTC
IMDZ,IMMUNE DESIGN CORP. COMMON,04/21/2016,NASDAQ-OTC
IMEXF,IMAGIN MEDICAL INC. ORDINA,04/21/2016,NASDAQ-OTC
IMGI,IMAGINON INC NEW,04/21/2016,NASDAQ-OTC
IMGL,IMAGE INTL GROUP INC COMMO,04/21/2016,NASDAQ-OTC
IMGN,IMMUNOGEN,04/21/2016,NASDAQ-OTC
IMGX,IMAGE METRICS INC,04/21/2016,NASDAQ-OTC
IMHC,IMPERALIS HOLDING CO,04/21/2016,NASDAQ-OTC
IMIAF,IMI PLC ORD,04/21/2016,NASDAQ-OTC
IMIAY,IMI PLC,04/21/2016,NASDAQ-OTC
IMII,INCEPTION MINING INC. COMM,04/21/2016,NASDAQ-OTC
IMIIE,INCEPTION MINING INC. COMM,04/21/2016,NASDAQ-OTC
IMJN,IMERJN INC COMMON STOCK,04/21/2016,NASDAQ-OTC
IMKG,IMK GROUP INC. COMMON STO,04/21/2016,NASDAQ-OTC
IMKTA,INGLES MARKETS,04/21/2016,NASDAQ-OTC
IMLE,TRANSBIOTEC INC,04/21/2016,NASDAQ-OTC
IMLFF,INMED PHARMACEUTICAL,04/21/2016,NASDAQ-OTC
IMLLF,INTL MEAL COMP HOLDINGS SA,04/21/2016,NASDAQ-OTC
IMLP,IPATH S&P MLP ETN,04/21/2016,NASDAQ-OTC
IMMA,INTERACTIVE MULTI-MEDIA AU,04/21/2016,NASDAQ-OTC
IMMD,IMMUDYNE INC,04/21/2016,NASDAQ-OTC
IMMG,IMMAGE BIOTHERAPEUTICS COR,04/21/2016,NASDAQ-OTC
IMMR,IMMERSION,04/21/2016,NASDAQ-OTC
IMMTF,IMMUNOTEC INC,04/21/2016,NASDAQ-OTC
IMMU,IMMUNOMEDICS,04/21/2016,NASDAQ-OTC
IMMVF,IMMUNOVACCINE INC,04/21/2016,NASDAQ-OTC
IMMY,IMPRIMIS PHARMACEUTICALS,04/21/2016,NASDAQ-OTC
IMMZF,IMMOFINANZ AG,04/21/2016,NASDAQ-OTC
IMNG,IMING CORP,04/21/2016,NASDAQ-OTC
IMNP,IMMUNE PHARMACEUTICALS INC,04/21/2016,NASDAQ-OTC
IMOS,CHIPMOS TECHNOLOGIES,04/21/2016,NASDAQ-OTC
IMPC,IMPERIAL PLANTATION CORPOR,04/21/2016,NASDAQ-OTC
IMPHO,IMPAC MTG PFD C,04/21/2016,NASDAQ-OTC
IMPHP,IMPAC MTG HLDG PFD,04/21/2016,NASDAQ-OTC
IMPJY,SALINI IMPREGLIO S P A,04/21/2016,NASDAQ-OTC
IMPR,IMPRIVATA INC,04/21/2016,NASDAQ-OTC
IMPUY,IMPALA PLATINUM SPON,04/21/2016,NASDAQ-OTC
IMPV,IMPERVA,04/21/2016,NASDAQ-OTC
IMRSQ,IMRIS INC,04/21/2016,NASDAQ-OTC
IMSC,IMPLANT SCIENCES CP,04/21/2016,NASDAQ-OTC
IMSU,ITECH MEDICAL INC,04/21/2016,NASDAQ-OTC
IMTC,IMOGO MOBILE TECH,04/21/2016,NASDAQ-OTC
IMTFF,INTL MONTORO RES INC,04/21/2016,NASDAQ-OTC
IMTL,IMAGE TECH LAB INC,04/21/2016,NASDAQ-OTC
IMTM,ISHARES MSCI INTL DEVELOPE,04/21/2016,NASDAQ-OTC
IMTO,INTERMETRO COMMUNICA,04/21/2016,NASDAQ-OTC
IMTS,INTERACTIVE MOTORSPT,04/21/2016,NASDAQ-OTC
IMTV,IMAGINATION TV INC  COMMO,04/21/2016,NASDAQ-OTC
IMUC,IMMUNOCELLULAR THERAPEUTI,04/21/2016,NASDAQ-OTC
IMUN,IMMUNE THERAPEUTICS INC.,04/21/2016,NASDAQ-OTC
IMWL,IMUSIC WORLWIDE LTD.,04/21/2016,NASDAQ-OTC
IMXCF,IMAX CHINA HLDG INC ORDINA,04/21/2016,NASDAQ-OTC
INAN,INTERNATRL PHARM NEW,04/21/2016,NASDAQ-OTC
INAP,INTERNAP CORPORATION COMMO,04/21/2016,NASDAQ-OTC
INAR,INTERNETARRAY,04/21/2016,NASDAQ-OTC
INBI,INFUSION BRANDS INTL,04/21/2016,NASDAQ-OTC
INBK,FIRST INTERNET BANCORP COM,04/21/2016,NASDAQ-OTC
INBP,INTEGRATED BIOPHARMA,04/21/2016,NASDAQ-OTC
INCAF,INCA ONE GOLD,04/21/2016,NASDAQ-OTC
INCC,INT CONSOLIDATED COS,04/21/2016,NASDAQ-OTC
INCKF,REVELO RESOURCES CORP ORDI,04/21/2016,NASDAQ-OTC
INCM,INNOCOM TECH HLDGS,04/21/2016,NASDAQ-OTC
INCO,EGSHARES INDIA CONSUMER,04/21/2016,NASDAQ-OTC
INCR,INC RESEARCH HOLDINGS INC,04/21/2016,NASDAQ-OTC
INCT,INCAPTA INC. COMMON STOCK,04/21/2016,NASDAQ-OTC
INCY,INCYTE,04/21/2016,NASDAQ-OTC
INCZY,INCITEC PIVOT LTD SPONSORE,04/21/2016,NASDAQ-OTC
INDB,INDEPENDENT BANK,04/21/2016,NASDAQ-OTC
INDL,DIREXION DAILY INDIA BULL,04/21/2016,NASDAQ-OTC
INDOY,INDORAMA VENTURES,04/21/2016,NASDAQ-OTC
INDY,ISHARES INDIA 50 ETF,04/21/2016,NASDAQ-OTC
INFG,INFINITE GRAPHICS,04/21/2016,NASDAQ-OTC
INFI,INFINITY PHARMACEUTICALS,04/21/2016,NASDAQ-OTC
INFN,INFINERA,04/21/2016,NASDAQ-OTC
INFO,METRO ONE TELECOMM,04/21/2016,NASDAQ-OTC
INFU,INFUSYSTEMS HOLDINGS,04/21/2016,NASDAQ-OTC
