/DA A,DISCOVERY AIR INC,04/21/2016
/DBL,DARNLEY BAY RESOURCES LTD,04/21/2016
/DBO,D-BOX TECHNOLOGIES INC,04/21/2016
/DBV,DOUBLEVIEW CAPITAL CORP,04/21/2016
/DC-B,DUNDEE CORP SERIES 2 FLOA,04/21/2016
/DC-D,DUNDEE CORP SERIES 3 FLOA,04/21/2016
/DC-E,DUNDEE CORP SERIES 5  FIR,04/21/2016
/DCD UN,FIRST ASSET DIV CONV DEB,04/21/2016
/DCF,DIFFERENCE CAPITAL FINANC,04/21/2016
/DCI,DIRECTCASH PAYMENTS INC,04/21/2016
/DCY,DISCOVERY-CORP ENTERPRISE,04/21/2016
/DC A,DUNDEE CORPORATION,04/21/2016
/DC W,DUNDEE CORP SERIES 5  FIR,04/21/2016
/DDC,DOMINION DIAMOND CORPORAT,04/21/2016
/DDD H,ANGEL BIOVENTURES INC,04/21/2016
/DE,DECISIVE DIVIDEND CORPORA,04/21/2016
/DEC,DECADE RESOURCES LTD,04/21/2016
/DEE,DELPHI ENERGY CORP,04/21/2016
/DEF,DEFIANCE SILVER CORP,04/21/2016
/DEN,DUNDEE ENERGY LTD,04/21/2016
/DEQ,DEQ SYSTEMS CORP,04/21/2016
/DEX H,DETECTOR EXPLORATION LTD,04/21/2016
/DF,DIVIDEND 15 SPLIT,04/21/2016
/DF-A,DIVIDEND 15 SPLIT CORP II,04/21/2016
/DFI,DIAMOND FIELDS INTERNATIO,04/21/2016
/DFN,DIVIDEND 15 SPLIT CORP,04/21/2016
/DFN-A,DIVIDENT 15 SPLIT CORP,04/21/2016
/DGC,DETOUR GOLD CORPORATION,04/21/2016
/DGI,DATA GROUP LTD,04/21/2016
/DGO,DURANGO RESOURCES INC,04/21/2016
/DGS,DIVIDEND GROWTH SPLIT COR,04/21/2016
/DGS-A,DIVIDEND GROWTH SPLIT COR,04/21/2016
/DH,DH CORP,04/21/2016
/DHR,DISCOVERY HARBOUR RESOURC,04/21/2016
/DHX A,DHX MEDIA LTD VARIABLE,04/21/2016
/DHX B,DHX MEDIA LTD COMMON,04/21/2016
/DIA,MARGARET LAKE DIAMONDS IN,04/21/2016
/DII A,DOREL INDUSTRIES INC,04/21/2016
/DII B,DOREL INDUSTRIES INC,04/21/2016
/DIR UN,DREAM INDUSTRIAL REIT,04/21/2016
/DIV,DIVERSIFIED ROYALTY CORP,04/21/2016
/DJI,DAJIN RESOURCES CORP,04/21/2016
/DL,DANIER LEATHER INC,04/21/2016
/DLC,DESMOND INVESTMENTS LTD,04/21/2016
/DLR,HORIZONS US DOLLAR CURREN,04/21/2016
/DLR U,HORIZONS US DOLLAR CURREN,04/21/2016
/DLS,DEALNET CAPITAL CORP,04/21/2016
/DLV,DV RESOURCES LTD,04/21/2016
/DMA,DIAMEDICA INC,04/21/2016
/DMC P,DATAMINERS CAPITAL CORP,04/21/2016
/DME H,DYNAMIC OIL & GAS EXPLORA,04/21/2016
/DMG H,DIGITAL HEALTH CONNECTION,04/21/2016
/DMI,DIAMCOR MINING INC,04/21/2016
/DML,DENISON MINES CORP,04/21/2016
/DMM,DYNASTY METALS & MINING I,04/21/2016
/DMN-A,DOMINION CITRUS LIMITED,04/21/2016
/DMR,DAMARA GOLD CORP,04/21/2016
/DNA,DALRADIAN RESOURCES INC,04/21/2016
/DNA WA,DALRADIAN RESOURCES INC W,04/21/2016
/DNG,DYNACOR GOLD MINES INC,04/21/2016
/DNT,CANDENTE RESOURCE CORP,04/21/2016
/DNX,DYNEX POWER INC,04/21/2016
/DOL,DOLLARAMA INC,04/21/2016
/DOM UN,DOMINION CITRUS INCOME FU,04/21/2016
/DOO,BRP INC,04/21/2016
/DOS,DIOS EXPLORATION INC,04/21/2016
/DOX,DOREX MINERALS INC,04/21/2016
/DPH,DUNCAN PARK HOLDINGS CORP,04/21/2016
/DPM,DUNDEE PRECIOUS METALS IN,04/21/2016
/DR,MEDICAL FACILITIES CORP,04/21/2016
/DRA UN,DREAM HARD ASSET ALTERNAT,04/21/2016
/DRG UN,DREAM GLOBAL REIT,04/21/2016
/DRM,DREAM UNLIMITED CORP,04/21/2016
/DRM-A,DREAM UNLIMITED FIRST PRE,04/21/2016
/DRN H,DELRAND REWOURCES LTD,04/21/2016
/DRT,DIRTT ENVIRONMENTAL SOLUT,04/21/2016
/DRV,DURAN VENTURES INC,04/21/2016
/DRX,ADF GROUP INC,04/21/2016
/DS,DIVIDEND SELECT 15 CORP.,04/21/2016
/DSF,DUSOLO FERTILIZERS INC,04/21/2016
/DSG,DESCARTES SYS GRP INC,04/21/2016
/DSL UN,DOUBLELINE INCOME SOLUTIO,04/21/2016
/DSR,DESERT STAR RESOURCES LTD,04/21/2016
/DSY,DENOVO CAPITAL CORP,04/21/2016
/DUG,DISTINCT INFRASTRUCTURE G,04/21/2016
/DV,DOLLY VARDEN SILVER CORPO,04/21/2016
/DVA,DELIVRA CORP,04/21/2016
/DVC H,DEVIN ENERGY CORPORATION,04/21/2016
/DVG,DIVERGENT ENERGY SERVICES,04/21/2016
/DVI,DUNNEDIN VENTURES INC,04/21/2016
/DVN,DISCOVERY VENTURES INC,04/21/2016
/DVO U,DELAVACO RESIDENTIAL PROP,04/21/2016
/DVR,DEVERON RESOURCES LTD,04/21/2016
/DVT,DIVESTCO INC,04/21/2016
/DW,DATAWIND INC,04/21/2016
/DWI,DRAGONWAVE INC,04/21/2016
/DWI W,DRAGONWAVE INC WTS,04/21/2016
/DWS,DIAMOND ESTATES WINES & S,04/21/2016
/DXA,DOXA ENERGY LTD,04/21/2016
/DXE,DUALEX ENERGY INTL,04/21/2016
/DXI,DXI ENERGY INC,04/21/2016
/DXM,FIRST ASSET MORNINGSTAR C,04/21/2016
/DXM A,FIRST ASSET MORNINGSTAR C,04/21/2016
/DXX,DXSTROM.COM INC,04/21/2016
/DYA,DYNACERT INC,04/21/2016
/DYG,DYNASTY GOLD CORP,04/21/2016
/DYU H,DAWSON GOLD CORP,04/21/2016
/D UN,DREAM OFFICE REIT,04/21/2016
/E,ENTERPRISE GROUP INC,04/21/2016
/EAM,EAST AFRICA METALS INC,04/21/2016
/EAS,EAST ASIA MINERALS CORP,04/21/2016
/EBC UN,EUROPE BLUE CHIP DIV & GR,04/21/2016
/EBF UN,EUROPEAN STRATEGIC BALANC,04/21/2016
/EBM,EASTWOOD BIO-MEDICAL CANA,04/21/2016
/EBN,EPICORE BIONETWORKS INC,04/21/2016
/EBT UN,EURO BANC CAPITAL SECURIT,04/21/2016
/EBY,EMERALD BAY ENERGY INC,04/21/2016
/EB UN,FIRST ASSET HAMILTON CPTL,04/21/2016
/ECA,ENCANA CORPORATION,04/21/2016
/ECC,ETHOS CAPITAL CORP,04/21/2016
/ECF UN,EAST COAST INVESTMENT GRA,04/21/2016
/ECI,ENERCARE INC,04/21/2016
/ECI R,ENERCARE INC RECEIPTS,04/21/2016
/ECO,ECOSYNTHETIX INC,04/21/2016
/ECR,CARTIER RESOURCES INC,04/21/2016
/ECT,ELLIPSIZ COMMUNICATIONS L,04/21/2016
/ECX H,EASTCOAL INC,04/21/2016
/EDE,EDGE RESOURCES INC,04/21/2016
/EDG,ENDURANCE GOLD CORP,04/21/2016
/EDR,ENDEAVOR SILVER CORP,04/21/2016
/EDT,SPECTRAL MEDICAL INC,04/21/2016
/EDV,ENDEAVOUR MINING CORP,04/21/2016
/EDW,EDGEWATER EXPLORATION LTD,04/21/2016
/ED UN,EDGEFRONT REAL ESTATE INV,04/21/2016
/EEC,88 CAPITAL CORP,04/21/2016
/EEL,ESREY ENERGY LTD,04/21/2016
/EEN,ESTRELLA INTERNATIONAL EN,04/21/2016
/EET,ETRUSCAN RESOURCES INC,04/21/2016
/EEV,E-ENERGY VENTURES INC,04/21/2016
/EFH,ECHELON FINANCIAL HLDGS I,04/21/2016
/EFL,ELECTROVAYA INC,04/21/2016
/EFN,ELEMENT FINANCIAL CORPORA,04/21/2016
/EFN-A,ELEMENT FINANCIAL CORP 6.,04/21/2016
/EFN-C,ELEMENT FINANCIAL CORP 6.,04/21/2016
/EFN-E,ELEMENT FINANCIAL CORP SE,04/21/2016
/EFN-G,ELEMENT FINANCIAL CORP 6.,04/21/2016
/EFR,ENERGY FUELS INC,04/21/2016
/EFX,ENERFLEX LTD,04/21/2016
/EGA,EAGLE GRAPHITE INC,04/21/2016
/EGD,ENERGOLD DRILLING CORP,04/21/2016
/EGI UN,EXCEL INDIA GROWTH & INCO,04/21/2016
/EGL,EAGLE ENERGY TRUST,04/21/2016
/EGT,EGUANA TECHNOLOGIES INC,04/21/2016
/EGX,ECUADOR GOLD AND COPPER C,04/21/2016
/EGZ,ENERGIZER RESOURCES INC,04/21/2016
/EHT,ENERDYNAMIC HYBRID TECHNO,04/21/2016
/EIF,EXCHANGE INDUSTRIAL INCOM,04/21/2016
/EIL,EMPIRE INDUSTRIES LTD,04/21/2016
/EIT UN,CANOE EIT INCOME FUND,04/21/2016
/EKG,CARDIOCOMM SOLUTIONS INC,04/21/2016
/EL,ENGAGEMENT LABS INC,04/21/2016
/ELC,ELYSEE DEVELOPMENT CORP,04/21/2016
/ELD,ELDORADO GOLD CORP,04/21/2016
/ELF,E L FINANCIAL CORP LTD,04/21/2016
/ELF-F,E-L FINANCIAL CORP 1ST PR,04/21/2016
/ELF-G,EL FIN CORP LIMITED,04/21/2016
/ELF-H,E-L FINANCIAL CORP LMT PR,04/21/2016
/ELM,ELEMENT LIFESTYLE RETIREM,04/21/2016
/ELN,EL NINO VENTURES INC,04/21/2016
/ELO,ELORO RESOURCES LTD,04/21/2016
/ELR,EASTERN PLATINUM LTD,04/21/2016
/ELT,ELECTRA STONE LTD,04/21/2016
/ELV,POWER SHARES S&P EMG MKTS,04/21/2016
/ELY,ELY GOLD & MINERALS INC,04/21/2016
/EMA,EMERA INC,04/21/2016
/EMA-A,EMERA INC PFD A,04/21/2016
/EMA-B,EMERA INC  B PFD,04/21/2016
/EMA-C,EMERA INCORPORATED PREF C,04/21/2016
/EMA-E,EMERA INC SERIES E PREF,04/21/2016
/EMA-F,EMERA INC SERIES F PFD,04/21/2016
/EMA IR,EMERA INC INSTALLMENT RCP,04/21/2016
/EMH,EMERALD HEALTH THERAPEUTI,04/21/2016
/EML-A,EMPIRE LIFE INSURANCE CO,04/21/2016
/EMO,EMERITA RESOURCES CORP,04/21/2016
/EMP A,EMPIRE COMPANY LTD,04/21/2016
/EMR,EMPEROR MINING CORP,04/21/2016
/EMX,EURASIAN MINERALS INC,04/21/2016
/ENA,ENABLENCE TECHNOLOGIES IN,04/21/2016
/ENB,ENBRIDGE INC,04/21/2016
/ENB-A,ENBRIDGE INC PFD A,04/21/2016
/ENB-B,CUMULATIVE REDEEMABLE PRE,04/21/2016
/ENB-D,ENBRIDGE INC PREFERENCE S,04/21/2016
/ENB-F,ENBRIDGE INC PREF SHARES,04/21/2016
/ENB-H,ENBRIDGE INC PREF SHRS H,04/21/2016
/ENB-J,ENBRIDGE INC PREF SERIES,04/21/2016
/ENB-N,ENBRIDGE INC PREF N,04/21/2016
/ENB-P,ENBRIDGE INC PREF SERIES,04/21/2016
/ENB-T,ENBRIDGE INC PREF SERIES,04/21/2016
/ENB-U,ENBRIDGE INC SERIES J PRE,04/21/2016
/ENB-V,ENBRIDGE INC SERIES 1,04/21/2016
/ENB-Y,ENBRIDGE INC SERIES 3 PRE,04/21/2016
/ENB PFA,ENBRIDGE INC PREF A,04/21/2016
/ENB PFC,ENBRIDGE INC SERIES 11 PR,04/21/2016
/ENB PFE,ENBRIDGE PREF SERIES 13,04/21/2016
/ENB PFG,ENBRIDGE INC SERIES G PRE,04/21/2016
/ENB PFU,ENBRIDGE INC SERIES L PRE,04/21/2016
/ENB PFV,ENBRIDGE INC PREF SERIES,04/21/2016
/ENF,ENBRIDGE INCOME FUND HOLD,04/21/2016
/ENG,ENERGULF RESOURCES INC,04/21/2016
/ENI UN,ENERGY INCOME FUND,04/21/2016
/ENL,ENDO INTL,04/21/2016
/ENP,ENPAR TECHNOLOGIES INC,04/21/2016
/ENT,ENTREC TRANSPORTATION SER,04/21/2016
/ENW,ENWAVE CORPORATION,04/21/2016
/EOG,ECO,04/21/2016
/EOM,ECO ORO MINERALS CORP,04/21/2016
/EOR,ENHANCED OIL RESOURCES IN,04/21/2016
/EOX,EUROMAX RESOURCES LTD,04/21/2016
/EPI,ESSA PHARMA INC,04/21/2016
/EPL,EAGLE PLAINS RESOURCES,04/21/2016
/EPO,ENCANTO POTASH CORP,04/21/2016
/EPR,EMPIRE ROCK MINERALS INC,04/21/2016
/EPS,EPSILON ENERGY LTD,04/21/2016
/EPT,EMPOWER TECHNOLOGIES CORP,04/21/2016
/EPX H,ESHIPPERS MANAGEMENT LTD,04/21/2016
/EQ,EQ INC,04/21/2016
/EQB,EQUITABLE GROUP INC,04/21/2016
/EQB-C,EQUITABLE GROUP INC SERIE,04/21/2016
/EQG,EQUBE GAMING LTD,04/21/2016
/EQI,EQUITY FINANCIAL HOLDINGS,04/21/2016
/EQT,EQUITAS RESOURCES CORP,04/21/2016
/ER,EASTMAIN RESOURCES INC,04/21/2016
/ERA,ELCORA ADVANCED MATERIALS,04/21/2016
/ERC,EROS RESOURCES CORP,04/21/2016
/ERD,ERDENE GOLD INC,04/21/2016
/ERF,ENERPLUS CORPORATION,04/21/2016
/ERG,ERGORESEARCH LTD,04/21/2016
/ERL H,EARL RESOURCES LIMITED,04/21/2016
/ERM,ECLIPSE RESIDENTIAL MORTG,04/21/2016
/ERN,EARNY RESOURCES LTD,04/21/2016
/ERX,EARNY RESOURCES LTD,04/21/2016
/ES,EIGHT SOLUTIONS INC,04/21/2016
/ESB H,EASTSIBERIAN PLC,04/21/2016
/ESE,ESTEC SYSTEMS CORP,04/21/2016
/ESI,ENSIGN ENERGY SERVICES IN,04/21/2016
/ESK,ESKAY MINING CORP,04/21/2016
/ESL,ENGHOUSE SYSTEMS LTD,04/21/2016
/ESN,ESSENTIAL ENERGY SERVICES,04/21/2016
/ESP,ESPIAL GROUP INC,04/21/2016
/ESS,ESSTRA INDUSTRIES INC,04/21/2016
/ESU,EESTOR CORPORATION,04/21/2016
/ESV,E.S.I. ENVIRONMENTAL SENS,04/21/2016
/ET,EVERTZ TECHNOLOGIES LTD,04/21/2016
/ETF,EASTFIELD RESOURCES LTD,04/21/2016
/ETG,ENTREE GOLD INC,04/21/2016
/ETP,FIRST TRUST GLOBAL RISK M,04/21/2016
/ETP A,FIRST TRUST GLOBAL RISK M,04/21/2016
/ETV H,EVERMOUNT VENTURES INC,04/21/2016
/ETX,ETRION CORPORATION,04/21/2016
/EU,ENCORE ENERGY CORP,04/21/2016
/EUK,EUREKA RESOURCES INC,04/21/2016
/EUO,EUROCONTROL TECHNICS GROU,04/21/2016
/EUR,FIRST TRUST ALPHADEX EURO,04/21/2016
/EUR A,FIRST TRUST ALPHADEX EURO,04/21/2016
/EUU,EUROPEAN URANIUM RESOURCE,04/21/2016
/EV,ERIN VENTURES INC,04/21/2016
/EVC H,EVERFRONT VENTURES CORP,04/21/2016
/EVM,EVRIM RESOURCES CORP.,04/21/2016
/EVR,EVERTON RESOURCES INC,04/21/2016
/EVT,ECONOMIC INVSTMT TRST,04/21/2016
/EW,EAST WEST PETROLEUM CORP,04/21/2016
/EWK,EARTHWORKS INDUSTRIES INC,04/21/2016
/EWS,ENVIRONMENTAL WASTE INTL,04/21/2016
/EXC,ESSEX ANGEL CAPITAL INC,04/21/2016
/EXE,EXTENDICARE INC,04/21/2016
/EXF,EXFO INC,04/21/2016
/EXG,EXGEN RESOURCES INC,04/21/2016
/EXN,EXCELLON RESOURCES INC,04/21/2016
/EXO,EXO U INC,04/21/2016
/EXS,EXPLOR RESOURCES INC,04/21/2016
/EXX,EQUITORIAL EXPLORATION CO,04/21/2016
/EYC,EYECARROT INNOVATIONS COR,04/21/2016
/FA,FOUNTAIN ASSET CORP,04/21/2016
/FAI,FIRST ASSET ACTIVE UTILIT,04/21/2016
/FAI A,FIRST ASSET ACTIVE UTILIT,04/21/2016
/FAM,FAMILY MEMORIALS INC,04/21/2016
/FAN,GAMING NATION INC,04/21/2016
/FAO,FIRST ASSET ACTIVE CREDIT,04/21/2016
/FAO A,FIRST ASSET ACTIVE CREDIT,04/21/2016
/FAO U,FIRST ASSET ACTIVE CREDIT,04/21/2016
/FAO V,FIRST ASSET ACTIVE CREDIT,04/21/2016
/FAP,ABERDEEN ASIA-PCF INCM,04/21/2016
/FAR,FORACO INTERNATIONAL SA,04/21/2016
/FAS,FANTASY ACES DAILY FANTAS,04/21/2016
/FAV H,FOCUSED CAPITAL II CORP,04/21/2016
/FBF,FAB-FORM INDUSTRIES LTD,04/21/2016
/FBI,FRANCHISE BANCORP INC,04/21/2016
/FBR H,FIBRE-CROWN MANUFACTURING,04/21/2016
/FBS-C,5BANC SPLIT INC CLASS C P,04/21/2016
/FBS B,5BANC SPLIT INC,04/21/2016
/FBX,FIRST BAUXITE CORPORATION,04/21/2016
/FC,FIRM CAPITAL MORTGAGE INV,04/21/2016
/FCD UN,FIRM CAPITAL PROPERTY TRU,04/21/2016
/FCF,FCF CAPITAL INC,04/21/2016
/FCO,FORMATION CAPITAL CORP,04/21/2016
/FCR,FIRST CAPITAL REALTY INC,04/21/2016
/FCS-C,FAIRCOURT SPLIT TRUST PFD,04/21/2016
/FCS UN,FAIRCOURT SPLIT TRUST,04/21/2016
/FCU,FISSION URANIUM CORP,04/21/2016
/FCV,FOCUS VENTURES LTD,04/21/2016
/FDC,FORUM URANIUM CORP,04/21/2016
/FDE,FIRST TRUST ALPHADEX EMER,04/21/2016
/FDE A,FIRST TRUST ALPHADEX EMER,04/21/2016
/FDR,FLINDERS RESOURCES LTD,04/21/2016
/FDS UN,FIRST TRUST GLOBAL DIV SE,04/21/2016
/FDV,FIRST ASSET ACTIVE CANADI,04/21/2016
/FDV A,FIRST ASSET ACTIVE CANADI,04/21/2016
/FDY,FIRST TRUST ALPHADEX CAN,04/21/2016
/FDY A,FIRST TRUST ALPHADEX CAN,04/21/2016
/FEE,FREE ENERGY INTERNATIONAL,04/21/2016
/FEN,FORENT ENERGY INC.,04/21/2016
/FEO,OCEANIC IRON ORE CORP,04/21/2016
/FEX,FJORDLAND EXPLORATION INC,04/21/2016
/FF,FIRST MINING FINANCE CORP,04/21/2016
/FFC H,FOUR RIVER VENTURES LTD,04/21/2016
/FFF,NORTHERN FRONTIER CORP,04/21/2016
/FFH,FAIRFAX FNCL HOLDINGS,04/21/2016
/FFH-C,FAIRFAX FNCL HOLDINGS,04/21/2016
/FFH-D,FAIRFAX FINANCIAL HOLDING,04/21/2016
/FFH-E,FAIRFAX FINANCIAL CUM FL,04/21/2016
/FFH-F,FAIRFAX FINANCIAL CUM FL,04/21/2016
/FFH-G,FAIRFAX FINCL HLDGS LTD P,04/21/2016
/FFH-H,FAIRFAX FIN HLDGS LTD SER,04/21/2016
/FFH-I,FAIRFAX FINANCIAL HDGS LT,04/21/2016
/FFH-J,FAIRFAX FINANCIAL HLDGS L,04/21/2016
/FFH-K,FAIRFAX FINANCIAL HOLDING,04/21/2016
/FFH-M,FAIRFAX FINANCIAL HOLDING,04/21/2016
/FFH U,FAIRFAX FINCL HOLDINGS LT,04/21/2016
/FFI UN,FLAHERTY & CRUMRINE INVES,04/21/2016
/FFM,FORMATION FLUID MANAGEMEN,04/21/2016
/FFN,NORTH AMERICAN FINANCIAL,04/21/2016
/FFN-A,NORTH AMERICAN FINANCIAL,04/21/2016
/FFP,CONS FIRST FUND CAP CORP,04/21/2016
/FG,FALCON GOLD CORP,04/21/2016
/FGB,FIRST ASSET SH TRM GOVT B,04/21/2016
/FGC,FRONTLINE GOLD CORP,04/21/2016
/FGD,FIRST GLOBAL DATA LIMITED,04/21/2016
/FGF,CAPITAL DGMC INC.,04/21/2016
/FGH,FIRST GROWTH HOLDINGS LTD,04/21/2016
/FGL,FIRST ASSET GLOBAL MOMENT,04/21/2016
/FGM,FIRST ASSET GLOBAL MOMENT,04/21/2016
/FGU,FIRST ASSET GLOBAL VALUE,04/21/2016
/FGV,FIRST ASSET GLOBAL VALUE,04/21/2016
/FGX,FAIRCOURT GOLD INCOME COR,04/21/2016
/FHB,FIRST ASSET HAMILTON CAPI,04/21/2016
/FHB A,FIRST ASSET HAMILTON CAP,04/21/2016
/FHC,FIRST TRUST ALPHADEX US C,04/21/2016
/FHD,FIRST TRUST ALPHADEX US C,04/21/2016
/FHE,FIRST TRUST ALPHADEX US E,04/21/2016
/FHF,FIRST TRUST ALPHADEX US F,04/21/2016
/FHG,FIRST TRUST ALPHADEX US I,04/21/2016
/FHH,FIRST TRUST ALPHADEX US H,04/21/2016
/FHM,FIRST TRUST ALPHADEX US M,04/21/2016
/FHQ,FIRST TRUST ALPHADEX US T,04/21/2016
/FHU,FIRST TRUST ALPHADEX US U,04/21/2016
/FI,FIRST IDAHO RESOURCES INC,04/21/2016
/FIC,CAN-FINANCIALS INCOME COR,04/21/2016
/FIE,ISHARES CANADIAN FINCL MO,04/21/2016
/FIE A,ISHARES CANADIAN FINCL MO,04/21/2016
/FIH U,FAIRFAX INDIA HOLDINGS CO,04/21/2016
/FIX,FIREBIRD RESOURCES INC,04/21/2016
/FLI,FIRST ASSET US & CANADA L,04/21/2016
/FLI A,FIRST ASSET US & CANADA L,04/21/2016
/FLO H,FOCUSED CAPITAL CORP,04/21/2016
/FLX,FIELDEX EXPLORATION INC,04/21/2016
/FLY,FLYHT AEROSPACE SOLUTIONS,04/21/2016
/FM,FIRST QUANTUM MINERALS,04/21/2016
/FMG,FIRST MEXICAN GOLD CORP,04/21/2016
/FMK P,FLYING MONKEY CAPITAL COR,04/21/2016
/FMM,FULL METAL MINERALS LTD,04/21/2016
/FMR,FAIRMONT RESOURCES INC,04/21/2016
/FMS,FOCUS GRAPHITE INC,04/21/2016
/FMX,FIRST MOUNTAIN EXPLORATIO,04/21/2016
/FN,FIRST NATIONAL FINANCIAL,04/21/2016
/FN-A,FIRST NATL FINANCIAL CORP,04/21/2016
/FN-B,FIRST NATL FNCL CORP CFR,04/21/2016
/FNC,FANCAMP EXPLORATION LTD,04/21/2016
/FNM UN,FIRST NATIONAL MORTGAGE I,04/21/2016
/FNR,49 NORTH RESOURCE INC,04/21/2016
/FNV,FRACO-NEVADA CORP,04/21/2016
/FNV WA,FRACO-NEVADA CORP W.A.,04/21/2016
/FO,FALCON OIL & GAS LTD,04/21/2016
/FOM,FORAN MINING CORP,04/21/2016
/FOR,FORTUNE BAY CORP,04/21/2016
/FP,FP NEWSPAPERS INC,04/21/2016
/FPC,FALCO RESOURCES LTD,04/21/2016
/FPX,FIRST POINT MINERALS CORP,04/21/2016
/FR,FIRST MAJESTIC SILVER COR,04/21/2016
/FRC,CANYON SERVICES GROUP INC,04/21/2016
/FRI,FREEPORT RESOURCES INC,04/21/2016
/FRL UN,SENIOR SECURED FLOATING R,04/21/2016
/FRN,FERONIA INC,04/21/2016
/FRU,FREEHOLD ROYALTIES LTD,04/21/2016
/FRX,FENNEC PHARMACEUTICALS IN,04/21/2016
/FRX W,FENNEC PHARMACEUTICALS IN,04/21/2016
/FSC H,FITCH STREET CAPITAL CORP,04/21/2016
/FSD,FIRST TRUST SHORT DUR HIG,04/21/2016
/FSD A,FIRST TRUST SHORT DURATIO,04/21/2016
/FSD UN,FIRST TRUST ADV SHORT DUR,04/21/2016
/FSL,FIRST TRUST SR LOAN ETF,04/21/2016
/FSL A,FIRST TRUST SR LOAN ETF A,04/21/2016
/FSV,FIRSTSERVICE CORP,04/21/2016
/FSW,FIRESWIRL TECHNOLOGIES IN,04/21/2016
/FSY,FORSYS METALS CORP,04/21/2016
/FSZ,FIERA CAPITAL CORPORATION,04/21/2016
/FT,FORTUNE MINERALS LIMITED,04/21/2016
/FTB,FIRST TRUST TACTICAL BOND,04/21/2016
/FTG,FIRAN TECHNOLOLOGY GROUP,04/21/2016
/FTI,FTI FOODTECH INTL INC,04/21/2016
/FTJ H,FORT ST. JAMES NICKEL COR,04/21/2016
/FTN,FINANCIAL 15 SPLIT CORP,04/21/2016
/FTN-A,FINANCIAL 15 SPLIT CORP,04/21/2016
/FTP,FORTRESS PAPER LTD,04/21/2016
/FTR,FIRESTEEL RESOURCES INC,04/21/2016
/FTS,FORTIS INC,04/21/2016
/FTS-E,FORTIS INC,04/21/2016
/FTS-F,FORTIS INC,04/21/2016
/FTS-G,FORTIS INC.,04/21/2016
/FTS-H,FORTIS INC,04/21/2016
/FTS-I,FORTIS INC SERIES I PFD,04/21/2016
/FTS-J,FORTIS INC PREF J,04/21/2016
/FTS-K,FORTIS INC SERIES K PFD,04/21/2016
/FTS-M,FORTIS INC  PREF SERIES M,04/21/2016
/FTT,FINNING INTERNATIONAL LTD,04/21/2016
/FTU,US FINANCIAL 15 SPLIT COR,04/21/2016
/FTU-B,US FINANCIAL 15 SPLIT COR,04/21/2016
/FUD,FIRST TRUST ALPHADEX US D,04/21/2016
/FUD A,FIRST TRUST ALPHADEX US D,04/21/2016
/FUR,FURA EMERALDS GROUP,04/21/2016
/FUU,FISSION 3.0 CORP,04/21/2016
/FV,FIRSTONE VENTURES INC,04/21/2016
/FVI,FORTUNA SILVER MINES INC,04/21/2016
/FVL,FREEGOLD VENTURES LTD,04/21/2016
/FXM,FIRST ASSET MORNINGSTAR C,04/21/2016
/FXM A,FIRST ASSET MORNINGSTAR C,04/21/2016
/FYL,FINLAY MINERALS LTD,04/21/2016
/G,GOLDCORP INC,04/21/2016
/GAF UN,GLOBAL ALPHA WORLDWIDE GR,04/21/2016
/GAL,GALANTAS GOLD CORP,04/21/2016
/GAR,GREEN ARROW RESOURCES INC,04/21/2016
/GAZ UN,FRONSAC REIT,04/21/2016
/GA H,GOLCONDA RESOURCES LTD,04/21/2016
/GB,GINGER BEEF CORPORATION,04/21/2016
/GBB,GOLD BULLION DEVELOPMENT,04/21/2016
/GBD,GOLDEN BRIDGE DEVELOPMENT,04/21/2016
/GBE,GOLDBELT EMPIRES LIMITED,04/21/2016
/GBF,GLOBALANCE DIVIDEND GROWE,04/21/2016
/GBG A,GIBRALTER GROWTH CORP RES,04/21/2016
/GBG W,GIBRALTER GROWTH CORP SHA,04/21/2016
/GBL,GB MINERALS LTD,04/21/2016
/GBN,GOLDEN BAND RESOURCES INC,04/21/2016
/GBR,GREAT BEAR RESOURCES LTD,04/21/2016
/GBT,BMTC GROUP INC,04/21/2016
/GBU,GABRIEL RESOURCES LTD,04/21/2016
/GC,GREAT CANADIAN GAMING COR,04/21/2016
/GCC H,GOLDEN CARIBOO RESOURCES,04/21/2016
/GCG,GUARDIAN CAPITAL GROUP,04/21/2016
/GCG A,GUARDIAN CAPITAL GROUP LT,04/21/2016
/GCL,COLABOR GROUP INC,04/21/2016
/GCM,GRAN COLOMBIA GOLD CORP,04/21/2016
/GCM WA,GRAN COLOMBIA GOLD CORP W,04/21/2016
/GCN,GOLDCLIFF RESOURCE CORP,04/21/2016
/GCO,GLOBAL COBALT CORP,04/21/2016
/GCR,GESPEG COPPER RESOURCES I,04/21/2016
/GCS-A,GLOBAL CHAMPIONS SPLIT CO,04/21/2016
/GCT,GVIC COMMUNICATIONS CORP,04/21/2016
/GCT C,GVIC COMMUNICATIONS CORP,04/21/2016
/GCX,GRANITE CREEK GOLD LTD,04/21/2016
/GDC,GENESIS LAND DEVELOPMENT,04/21/2016
/GDG UN,GLOBAL DIV GROWERS INC FU,04/21/2016
/GDI,GDI INTEGRATED FACILITY S,04/21/2016
/GDL,GOODFELLOW INC,04/21/2016
/GDM,GOLDSTAR MINERALS INC,04/21/2016
/GDN,GORDON CREEK ENERGY INC,04/21/2016
/GDP UN,GLOBAL DIVIDEND FUND,04/21/2016
