EWG,ISHARES MSCI GERMANY INDEX,04/21/2016
EWH,ISHARES MSCI HONG KONG IND,04/21/2016
EWI,ISHARES MSCI ITALY CAPPED,04/21/2016
EWJ,ISHARES MSCI JAPAN INDEX,04/21/2016
EWK,ISHARES MSCI BELGIUM CAPPE,04/21/2016
EWL,ISHARES MSCI SWITZERLAND C,04/21/2016
EWM,ISHARES MSCI MALAYSIA INDE,04/21/2016
EWN,ISHARES MSCI NETHERLANDS I,04/21/2016
EWO,ISHARES MSCI AUSTRIA CAPPE,04/21/2016
EWP,ISHARES MSCI SPAIN CAPPED,04/21/2016
EWQ,ISHARES MSCI FRANCE INDEX,04/21/2016
EWS,ISHARES MSCI SINGAPORE IND,04/21/2016
EWT,ISHARES MSCI TAIWAN INDEX,04/21/2016
EWU,ISHARES MSCI UNITED KINGDO,04/21/2016
EWV,PROSHARES ULTRASHORT MSCI,04/21/2016
EWW,ISHARES MSCI MEXICO CAPPED,04/21/2016
EWX,SPDR S&P EMERGING MARKETS,04/21/2016
EWY,ISHARES MSCI KOREA CAPPED,04/21/2016
EWZ,ISHARES MSCI BRAZIL CAPPED,04/21/2016
EXA,EXA,04/21/2016
EXC,EXELON,04/21/2016
EXD,EV TAX-ADVANTAGED BOND&OPT,04/21/2016
EXG,EV TAX-MANAGED GLOBAL FUND,04/21/2016
EXI,ISHARES S&P GLOBAL INDUSTR,04/21/2016
EXK,ENDEAVOUR SILVER,04/21/2016
EXP,EAGLE MATERIALS,04/21/2016
EXR,EXTRA SPACE STORAGE,04/21/2016
EXT,WISDOMTREE TOTAL EARNINGS,04/21/2016
EZA,ISHARES MSCI SOUTH AFRICA,04/21/2016
EZJ,PROSHARES ULTRA MSCI JAPAN,04/21/2016
EZM,WISDOMTREE MIDCAP EARNINGS,04/21/2016
EZT,ENTERGY TEXAS INC,04/21/2016
EZY,WISDOMTREE LARGECAP VALUE,04/21/2016
F,FORD MOTOR,04/21/2016
FAB,FIRST TRUST MULTI CAP VALU,04/21/2016
FAC,FIRST ACCEPTANCE,04/21/2016
FAD,FIRST TRUST MULTI CAP GROW,04/21/2016
FAF,FIRST AMERICAN FINANCIAL,04/21/2016
FAM,FIRST TRUST/ABERDEEN GLOBA,04/21/2016
FAN,FIRST TRUST GLOBAL WIND EN,04/21/2016
FAS,DIREXION DAILY FINANCIAL B,04/21/2016
FAV,FIRST TRUST DIVIDEND AND I,04/21/2016
FAX,ABERDEEN ASIA-PACIFIC INCO,04/21/2016
FAZ,DIREXION DAILY FINANCIAL B,04/21/2016
FB,FACEBOOK,04/21/2016
FBC,FLAGSTAR BANCORP,04/21/2016
FBG,UBS FISHER ENHANCED BIG CA,04/21/2016
FBP,FIRST BANCORP,04/21/2016
FBR,FIBRIA CELULOSE,04/21/2016
FBT,FIRST TRUST NYSE ARCA BIOT,04/21/2016
FBZ,FIRST TRUST BRAZIL ALPHADE,04/21/2016
FC,FRANKLIN COVEY,04/21/2016
FCA,FIRST TRUST CHINA ALPHADEX,04/21/2016
FCB,FCB FINANCIAL HOLDINGS INC,04/21/2016
FCE A,FOREST CITY ENTERPRISES,04/21/2016
FCE B,FOREST CITY ENTERPRISES,04/21/2016
FCF,FIRST COMMONWEALTH,04/21/2016
FCG,FIRST TRUST ISE-REVERE NAT,04/21/2016
FCH,FELCOR LODGING TRUST,04/21/2016
FCN,FTI CONSULTING,04/21/2016
FCO,ABERDEEN GLOBAL INCOME COM,04/21/2016
FCS,FAIRCHILD SEMICONDUCTOR IN,04/21/2016
FCT,FIRST TRUST SENIOR FR INC,04/21/2016
FCX,FREEPORT-MCMORAN INC,04/21/2016
FDC,FIRST DATA CORP,04/21/2016
FDD,FIRST TRUST STOXX EURO SEL,04/21/2016
FDI,FORT DEARBORN INCOME COMMO,04/21/2016
FDL,FIRST TRUST MORNINGSTAR DI,04/21/2016
FDM,FIRST TRUST DOW JONES SELE,04/21/2016
FDN,FIRST TRUST DOW JONES INTE,04/21/2016
FDP,FRESH DEL MONTE PRODUCE,04/21/2016
FDS,FACTSET RESEARCH SYSTEMS,04/21/2016
FDT,FIRST TRUST DEV MARKETS EX,04/21/2016
FDX,FEDEX,04/21/2016
FE,FIRSTENERGY,04/21/2016
FEI,FIRST TRUST MLP & ENERGY I,04/21/2016
FEM,FIRST TRUST EMERGING MARKE,04/21/2016
FEN,FIRST TRUST ENERGY INC&GRO,04/21/2016
FEO,FIRST TRUST/ABERDEEN EMERG,04/21/2016
FEP,FIRST TRUST EUROPE ALPHADE,04/21/2016
FES,FORBES ENERGY SERVICES,04/21/2016
FET,FORUM ENERGY TECHNOLOGIES,04/21/2016
FEU,SPDR STOXX EUROPE 50,04/21/2016
FEX,FIRST TRUST LARGE CAP CORE,04/21/2016
FEZ,SPDR EURO STOXX 50,04/21/2016
FF,FUTUREFUEL,04/21/2016
FFA,FIRST TRUST ENHANCED EQUIT,04/21/2016
FFC,FLAHERTY & CRUMRINE PREF S,04/21/2016
FFG,FBL FINANCIAL GROUP,04/21/2016
FFR,FIRST TRUST FTSE EN DEV MK,04/21/2016
FGB,FIRST TRUST SPECIALTY FINA,04/21/2016
FGD,FIRST TRUST DJ GLOBAL SELE,04/21/2016
FGL,FIDELITY & GUARANTY LIFE,04/21/2016
FGM,FIRST TRUST GERMANY ALPHAD,04/21/2016
FGP,FERRELLGAS PARTNERS,04/21/2016
FHK,FIRST TRUST HONG KONG ALPH,04/21/2016
FHN,FIRST HORIZON NATIONAL,04/21/2016
FHY,FIRST TRUST STRATEGIC HIGH,04/21/2016
FI,FRANKS INTERNATIONAL,04/21/2016
FIA,FALAH RUSSELL-IDEALRATINGS,04/21/2016
FIF,FIRST TRUST ENERGY,04/21/2016
FIG,FORTRESS INVESTMENT GROUP,04/21/2016
FII,FEDERATED INVESTORS,04/21/2016
FIS,FIDELITY NATIONAL INFO,04/21/2016
FIT,FITBIT INC,04/21/2016
FIW,FIRST TRUST ISE WATER IDX,04/21/2016
FIX,COMFORT SYSTEMS,04/21/2016
FJP,FIRST TRUST JAPAN ALPHADEX,04/21/2016
FKO,FIRST TRUST SOUTH KOREA AL,04/21/2016
FKU,FIRST TRUST UNITED KINGDOM,04/21/2016
FL,FOOT LOCKER,04/21/2016
FLC,FLAHERTY & CRUMRINE TOT RE,04/21/2016
FLL,FULL HOUSE RESORTS INC. C,04/21/2016
FLM,FIRST TRUST ISE GLBL ENGNR,04/21/2016
FLN,FIRST TRUST LATIN AMERICA,04/21/2016
FLO,FLOWERS FOODS,04/21/2016
FLR,FLUOR,04/21/2016
FLS,FLOWSERVE,04/21/2016
FLT,FLEETCOR TECHNOLOGIES,04/21/2016
FLY,FLY LEASING,04/21/2016
FM,ISHARES MSCI FRONTIER 100,04/21/2016
FMB,FIRST TRUST MANAGED MUNICI,04/21/2016
FMC,FMC,04/21/2016
FMD,THE FIRST MARBLEHEAD,04/21/2016
FMF,FIRST TRUST MORNINGSTAR MA,04/21/2016
FMI,FOUNDATION MEDICINE INC.,04/21/2016
FMK,FIRST TRUST MEGA CAP ALPHA,04/21/2016
FMN,FEDERATED PREMIER MUNI INC,04/21/2016
FMO,FID/CLAYMORE MLP OPPORTUNI,04/21/2016
FMS,FRESENIUS MED CARE AG,04/21/2016
FMX,FOMENTO ECONOMICO,04/21/2016
FMY,FIRST TRUST MORTGAGE INCOM,04/21/2016
FN,FABRINET,04/21/2016
FNB,F.N.B.,04/21/2016
FNF,FIDELITY NATIONAL FINANCIA,04/21/2016
FNI,FIRST TRUST ISE CHINDIA ID,04/21/2016
FNK,FIRST TRUST MID CAP VALUE,04/21/2016
FNV,FRANCO-NEVADA,04/21/2016
FNX,FIRST TRUST MID CAP CORE A,04/21/2016
FNY,FIRST TRUST MID CAP GROWTH,04/21/2016
FOE,FERRO,04/21/2016
FOF,COHEN & STEERS CLOSED-END,04/21/2016
FOR,FORESTAR GROUP,04/21/2016
FOX,TWENTY-FIRST CENTURY FOX,04/21/2016
FPA,FIRST TRUST ASIA PAC EX-JA,04/21/2016
FPE,FIRST TR PFD SECS & INCOME,04/21/2016
FPF,FIRST TRUST INTERMEDIATE D,04/21/2016
FPI,FARMLAND PARTNERS INC,04/21/2016
FPL,FIRST TRUST NEW OPPORTUNIT,04/21/2016
FPO,FIRST POTOMAC REALTY,04/21/2016
FPP,FIELDPOINT PETROLEUM,04/21/2016
FPPw,FIELDPOINT PETROLEUM CORP,04/21/2016
FPT,FEDERATED PREMIER INTER MU,04/21/2016
FPX,FIRST TRUST US IPO INDEX,04/21/2016
FR,FIRST INDUSTRIAL REALTY,04/21/2016
FRA,BLACKROCK FLOAT RATE STRAT,04/21/2016
FRC,FIRST REPUBLIC BANK (SAN,04/21/2016
FRD,FRIEDMAN INDUSTRIES,04/21/2016
FRI,FIRST TRUST S&P REIT IDX,04/21/2016
FRN,GUGGENHEIM FRONTIER MARKET,04/21/2016
FRO,FRONTLINE,04/21/2016
FRP,FAIRPOINT COMMUNICATIONS,04/21/2016
FRT,FEDERAL REALTY INVESTMENT,04/21/2016
FSB,FRANKLIN FINANCIAL NETWORK,04/21/2016
FSC,FIFTH STREET,04/21/2016
FSD,FIRST TRUST HIGH INC LONG,04/21/2016
FSI,FLEXIBLE SOLUTIONS,04/21/2016
FSM,FORTUNA SILVER MINES INC.,04/21/2016
FSP,FRANKLIN STREET PPTYS,04/21/2016
FSS,FEDERAL SIGNAL,04/21/2016
FSV,FIRSTSERVICE CORPORATION S,04/21/2016
FSZ,FIRST TRUST SWITZERLAND AL,04/21/2016
FT,FRANKLIN UNIVERSAL TRUST C,04/21/2016
FTA,FIRST TRUST LARGE CAP VALU,04/21/2016
FTC,FIRST TRUST LARGE CAP GR O,04/21/2016
FTD,FTD COMPANIES INC. COMMON,04/21/2016
FTF,FRANKLIN LIMITED DURATION,04/21/2016
FTI,FMC TECHNOLOGIES,04/21/2016
FTK,FLOTEK INDUSTRIES,04/21/2016
FTR,FRONTIER COMMUNICATIONS,04/21/2016
FTW,FIRST TRUST TAIWAN ALPHADE,04/21/2016
FTY,ISHARES FTSE NAREIT REAL E,04/21/2016
FUD,UBS E-TRACS CMCI FOOD TR E,04/21/2016
FUE,ELEMENTS MLCX BIOFUELS IND,04/21/2016
FUL,H.B. FULLER COMPANY,04/21/2016
FUN,CEDAR FAIR,04/21/2016
FUR,WINTHROP REALTY TRUST,04/21/2016
FV,FIRST TRUST DORSEY WRIGHT,04/21/2016
FVC,FIRST TRUST DORSEY WRIGHT,04/21/2016
FVD,FIRST TRUST VALUE LINE DIV,04/21/2016
FVE,FIVE STAR QUALITY CARE,04/21/2016
FVL,FIRST TRUST VALUE LINE 100,04/21/2016
FWM,FAIRWAY GROUP HOLDINGS COR,04/21/2016
FWP,FORWARD PHARMA ADS,04/21/2016
FXA,CURRENCYSHARES AUSTRALIAN,04/21/2016
FXB,CURRENCYSHARES BRITISH POU,04/21/2016
FXC,CURRENCYSHARES CANADIAN DO,04/21/2016
FXD,FIRST TRUST CONSUMER DISC,04/21/2016
FXE,CURRENCYSHARES EURO TRUST,04/21/2016
FXF,CURRENCYSHARES SWISS FRANC,04/21/2016
FXG,FIRST TRUST CONSUMER STAPL,04/21/2016
FXH,FIRST TRUST HEALTH CARE AL,04/21/2016
FXI,ISHARES FTSE CHINA 25 INDE,04/21/2016
FXL,FIRST TRUST TECHNOLOGY ALP,04/21/2016
FXN,FIRST TRUST ENERGY ALPHADE,04/21/2016
FXO,FIRST TRUST FINANCIALS ALP,04/21/2016
FXP,PROSHARES ULTRASHORT FTSE,04/21/2016
FXR,FIRST TRUST INDUST/PRODUCE,04/21/2016
FXS,CURRENCYSHARES SWEDISH KRO,04/21/2016
FXU,FIRST TRUST UTILITIES ALPH,04/21/2016
FXY,CURRENCYSHARES JAPANESE YE,04/21/2016
FXZ,FIRST TRUST MATERIALS ALPH,04/21/2016
FYC,FIRST TRUST SMALL CAP GROW,04/21/2016
FYT,FIRST TRUST SMALL CAP VALU,04/21/2016
FYX,FIRST TRUST SMALL CAP CORE,04/21/2016
G,GENPACT,04/21/2016
GAA,CAMBRIA GLOBAL ASSET ALLOC,04/21/2016
GAB,GABELLI EQUITY TRUST COMMO,04/21/2016
GAF,SPDR S&P EMERGING MIDDLE E,04/21/2016
GAI,GLOBAL-TECH ADVANCED,04/21/2016
GAL,SPDR SSGA GLOBAL ALLOCATIO,04/21/2016
GAM,GENERAL AMERICAN INVESTORS,04/21/2016
GAS,AGL RESOURCES,04/21/2016
GAZ,IPATH BLOOMBERG NATURAL GA,04/21/2016
GB,GREATBATCH,04/21/2016
GBB,IPATH GBP/USD EXCHANGE RAT,04/21/2016
GBF,ISHARES BARCLAYS GOVERNMEN,04/21/2016
GBL,GAMCO INVESTORS,04/21/2016
GBR,NEW CONCEPT ENERGY,04/21/2016
GBT,GLOBAL BLOOD THERAPEUTICS,04/21/2016
GBX,GREENBRIER COMPANIES,04/21/2016
GCC,WISDOMTREE CONTINUOUS COMM,04/21/2016
GCE,CLAYMORE CEF GS CONNECT ET,04/21/2016
GCH,ABERDEEN GREATER CHINA FUN,04/21/2016
GCI,GANNETT NEW,04/21/2016
GCO,GENESCO,04/21/2016
GCP,GCP APPLIED TECHNOLOGIES I,04/21/2016
GCV,GABELLI CONVERTIBLE & INCO,04/21/2016
GD,GENERAL DYNAMICS,04/21/2016
GDF,WESTERN ASSET GLOBAL PARTN,04/21/2016
GDL,GDL FUND COMMON,04/21/2016
GDO,WESTERN ASSET GLOBAL CORP,04/21/2016
GDV,GABELLI DIVIDEND & INCOME,04/21/2016
GDX,MARKET VECTORS GOLD MINERS,04/21/2016
GE,GENERAL ELECTRIC,04/21/2016
GEB,GENERAL ELECTRIC CAPITAL 4,04/21/2016
GEF,GREIF,04/21/2016
GEF B,GREIF,04/21/2016
GEH,GENERAL ELECTRIC CAPITAL C,04/21/2016
GEK,GENERAL ELECTRIC CAPITAL C,04/21/2016
GEL,GENESIS ENERGY,04/21/2016
GEM,GOLDMAN SACHS ACTIVEBETA E,04/21/2016
GEN,GENESIS HEALTHCARE,04/21/2016
GEO,GEO GROUP,04/21/2016
GEQ,GUGGENHEIM EW ENHANCED EQU,04/21/2016
GER,GOLDMAN SACHS MLP ENERGY R,04/21/2016
GES,GUESS,04/21/2016
GEX,MARKET VECTORS GLB ALTERNA,04/21/2016
GF,NEW GERMANY FUND COMMON,04/21/2016
GFA,GAFISA,04/21/2016
GFF,GRIFFON,04/21/2016
GFI,GOLD FIELDS,04/21/2016
GFN,GENERAL FINANCE,04/21/2016
GFY,WESTERN ASSET VARIABLE RAT,04/21/2016
GG,GOLDCORP,04/21/2016
GGB,GERDAU,04/21/2016
GGE,GUGGENHEIM ENHANCED EQ. ST,04/21/2016
GGG,GRACO,04/21/2016
GGM,GUGGENHEIM CREDIT ALLOCATI,04/21/2016
GGN,GAMCO GLOBAL GOLD NATURAL,04/21/2016
GGP,GENERAL GROWTH PROPERTIES,04/21/2016
GGT,GABELLI MULTIMEDIA COMMON,04/21/2016
GGZ,GABELLI GLOBAL SMALL AND M,04/21/2016
GHC,GRAHAM HOLDINGS CO,04/21/2016
GHE,REX GOLD HEDGED FTSE EMG M,04/21/2016
GHI,GLOBAL HIGH INCOME FUND IN,04/21/2016
GHL,GREENHILL & CO,04/21/2016
GHM,GRAHAM,04/21/2016
GHS,REX GOLD HEDGED S&P 500  E,04/21/2016
GHY,PRUDENTIAL GLOBAL SHORT DU,04/21/2016
GI,ENDOCHOICE HOLDINGS INC,04/21/2016
GIB,CGI GROUP,04/21/2016
GIG,GIGPEAK INC,04/21/2016
GII,SPDR S&P GLOBAL INFRASTRUC,04/21/2016
GIL,GILDAN,04/21/2016
GIM,TEMPLETON GLOBAL INCOME CO,04/21/2016
GIS,GENERAL MILLS,04/21/2016
GJH,STRATS 6.375PC US CELLLR,04/21/2016
GJO,STRATS TRUST FOR WAL-MART,04/21/2016
GJP,STRATS TR DOMINION RES,04/21/2016
GJR,STRATS TRUST FOR P&G FLTG,04/21/2016
GJS,STRATS TRUST FOR GOLDMAN,04/21/2016
GJT,STRATS FLOATING RATE ALL,04/21/2016
GJV,STRATS TR FOR BNFS FDG FIX,04/21/2016
GK,G & K SERVICES,04/21/2016
GLD,SPDR GOLD SHARES,04/21/2016
GLF,GULFMARK OFFSHORE,04/21/2016
GLL,PROSHARES ULTRASHORT GOLD,04/21/2016
GLO,CLOUGH GLOBAL OPPORTUNITIE,04/21/2016
GLP,GLOBAL PARTNERS,04/21/2016
GLQ,CLOUGH GLOBAL EQUITY COMMO,04/21/2016
GLT,PH GLATFELTER,04/21/2016
GLU,GABELLI GLOBAL UTILITY & I,04/21/2016
GLV,CLOUGH GLOBAL ALLOCATION C,04/21/2016
GLW,CORNING,04/21/2016
GM,GENERAL MOTORS,04/21/2016
GME,GAMESTOP,04/21/2016
GMF,SPDR S&P EMERGING ASIA PAC,04/21/2016
GML,SPDR S&P EMERGING LATIN AM,04/21/2016
GMM,SPDR S&P EMERGING MARKETS,04/21/2016
GMO,GENERAL MOLY,04/21/2016
GMT,GATX,04/21/2016
GMZ,GOLDMAN SACHS MLP INCOME O,04/21/2016
GMwA,GENERAL MOTORS WTS A,04/21/2016
GMwB,GENERAL MOTORS WTS B,04/21/2016
GNC,GNC ACQUISITION HOLDINGS,04/21/2016
GNE,GENIE ENERGY,04/21/2016
GNK,GENCO SHIPPING & TRADING L,04/21/2016
GNL,GLOBAL NET LEASE INC,04/21/2016
GNR,SPDR S&P GLOBAL NATURAL RE,04/21/2016
GNT,GAMCO NATURAL RESOURCES G,04/21/2016
GNW,GENWORTH FINANCIAL,04/21/2016
GOF,GUGGENHEIM STRATEGIC OPP F,04/21/2016
GOL,GOL INTELLIGENT AIRLINES,04/21/2016
GOV,GOVERNMENT PROPERTIES,04/21/2016
GPC,GENUINE PARTS,04/21/2016
GPI,GROUP 1 AUTOMOTIVE,04/21/2016
GPK,GRAPHIC PACKAGING HOLDING,04/21/2016
GPL,GREAT PANTHER SILVER,04/21/2016
GPM,GUGGENHEIM ENHANCED EQUITY,04/21/2016
GPN,GLOBAL PAYMENTS,04/21/2016
GPP,GREEN PLAINS PARTNERS LP C,04/21/2016
GPS,GAP,04/21/2016
GPT,GRAMERCY PROPERTY TRUST,04/21/2016
GPX,GP STRATEGIES,04/21/2016
GRA,W. R. GRACE,04/21/2016
GRC,GORMAN-RUPP COMPANY,04/21/2016
GRF,EAGLE CAPITAL GROWTH COMMO,04/21/2016
GRI,COHEN & STEERS GLOBAL REAL,04/21/2016
GRN,IPATH GLOBAL CARBON ETN,04/21/2016
GRO,AGRIA,04/21/2016
GRP U,GRANITE REIT,04/21/2016
GRR,ASIA TIGERS FUND INC,04/21/2016
GRU,ELEMENTS MLCX GRAINS INDEX,04/21/2016
GRX,GABELLI HEALTHCARE & WELLN,04/21/2016
GS,GOLDMAN SACHS GROUP,04/21/2016
GSB,GLOBALSCAPE INC,04/21/2016
GSC,GS CONNECT S&P GSCI ENH CO,04/21/2016
GSG,ISHARES S&P GSCI COMMODITY,04/21/2016
GSH,GUANGSHEN RAILWAY COMPANY,04/21/2016
GSI,GENERAL STEEL HOLDINGS,04/21/2016
GSJ,GOLDMAN SACHS GROUP INC 6.,04/21/2016
GSK,GLAXOSMITHKLINE,04/21/2016
GSL,GLOBAL SHIP LEASE,04/21/2016
GSM,FERROGLOBE PLC,04/21/2016
GSP,IPATH S&P GSCI TOTAL RETUR,04/21/2016
GSS,GOLDEN STAR RESOURCES,04/21/2016
GST,GASTAR EXPLORATION INC.,04/21/2016
GSV,GOLD STANDARD VENTURES,04/21/2016
GSY,GUGGENHEIM ENHANCED SHORT,04/21/2016
GT,THE GOODYEAR TIRE & RUBBER,04/21/2016
GTE,GRAN TIERRA ENERGY,04/21/2016
GTN,GRAY TELEVISION,04/21/2016
GTN A,GRAY TELEVISION,04/21/2016
GTO,CLAYMORE GGHEIM TOTAL RETU,04/21/2016
GTS,TRIPLE-S MANAGEMENT,04/21/2016
GTT,GTT COMMUNICATIONS INC.,04/21/2016
GTY,GETTY REALTY CORP,04/21/2016
GUA,GULF POWER COMPANY,04/21/2016
GUR,SPDR S&P EMERGING EUROPE,04/21/2016
GUT,GABELLI UTILITY TRUST COMM,04/21/2016
GV,GOLDFIELD,04/21/2016
GVA,GRANITE CONSTRUCTION,04/21/2016
GVI,ISHARES BARCLAYS INTERM GO,04/21/2016
GVP,GSE SYSTEMS,04/21/2016
GWB,GREAT WESTERN BANCORP INC,04/21/2016
GWL,SPDR S&P WORLD EX-US,04/21/2016
GWR,GENESEE & WYOMING,04/21/2016
GWW,W.W. GRAINGER,04/21/2016
GWX,SPDR S&P INTERNATIONAL SMA,04/21/2016
GXC,SPDR S&P CHINA,04/21/2016
GXF,GLOBAL X FTSE NORDIC REGIO,04/21/2016
GXG,FTSE COLOMBIA 20 ETF,04/21/2016
GXP,GREAT PLAINS ENERGY,04/21/2016
GYB,CABCO TR GOLDMAN SACHS,04/21/2016
GYC,CABCO TR SBC COMMUNICTNS,04/21/2016
GZT,GAZIT-GLOBE,04/21/2016
H,HYATT HOTELS,04/21/2016
HA,HAWAIIAN HOLDINGS,04/21/2016
HAE,HAEMONETICS,04/21/2016
HAL,HALLIBURTON,04/21/2016
HAO,GUGGENHEIM CHINA SMALL CAP,04/21/2016
HAP,MARKET VECTORS NATURAL RES,04/21/2016
HAR,HARMAN INTERNATIONAL INDS,04/21/2016
HAS,HASBRO,04/21/2016
HBI,HANESBRANDS,04/21/2016
HBK,HAMILTON BANCORP,04/21/2016
HBM,HUDBAY MINERALS,04/21/2016
HBMw,HUDBAY MINERALS INC,04/21/2016
HBP,HUTTIG BUILDING PRODUCTS,04/21/2016
HBU,PRO SHARES ULTRA HOMEBUILD,04/21/2016
HBZ,PRO SHARES ULTRASHO HOMEBU,04/21/2016
HCA,HCA HOLDINGS,04/21/2016
HCI,HCI GROUP INC,04/21/2016
HCJ,HCI GROUP INC,04/21/2016
HCM,HUTCHISON CHINA MEDITECH L,04/21/2016
HCN,WELLTOWER INC,04/21/2016
HCP,HCP,04/21/2016
HD,HOME DEPOT,04/21/2016
HDB,HDFC BANK,04/21/2016
HDG,PROSHARES HEDGE REPLICATIO,04/21/2016
HDP,HORTONWORKS INC. COMMON S,04/21/2016
HDS,HD SUPPLY HOLDINGS INC. C,04/21/2016
HDV,ISHARES HIGH DIVIDEND EQUI,04/21/2016
HE,HAWAIIAN ELECTRIC,04/21/2016
HEB,HEMISPHERX BIOPHARMA,04/21/2016
HEI,HEICO CORP,04/21/2016
HEI A,HEICO CORP,04/21/2016
HEP,HOLLY ENERGY,04/21/2016
HEQ,JOHN HANCOCK HEDGED EQUITY,04/21/2016
HES,HESS,04/21/2016
HF,HFF,04/21/2016
HFC,HOLLYFRONTIER,04/21/2016
HGG,HHGREGG INC,04/21/2016
HGH,THE HARTFORD FINANCIAL SER,04/21/2016
HGI,GUGGENHEIM INTERNATIONAL M,04/21/2016
HGT,HUGOTON ROYALTY TRUST,04/21/2016
HH,HOOPER HOLMES,04/21/2016
HHC,HOWARD HUGHES,04/21/2016
HHS,HARTE-HANKS,04/21/2016
HHY,BROOKFIELD HIGH INCOME FUN,04/21/2016
HI,HILLENBRAND,04/21/2016
HIE,MILLER HOWARD HIGH INCOME,04/21/2016
HIG,HARTFORD FINANCIAL,04/21/2016
HIGw,HARTFORD FIN SRVCS GRP,04/21/2016
HII,HUNTINGTON INGALLS,04/21/2016
HIL,HILL INTERNATIONAL,04/21/2016
HIO,WESTERN ASSET HIGH INCOME,04/21/2016
HIW,HIGHWOODS PROPERTIES,04/21/2016
HIX,WESTERN ASSET HIGH INC FUN,04/21/2016
HJV,MS STRU SATR 7% DEB JC,04/21/2016
HK,HALCON RESOURCES,04/21/2016
HL,HECLA MINING,04/21/2016
HLF,HERBALIFE,04/21/2016
HLG,HAILIANG EDUCATION GROUP I,04/21/2016
HLI,HOULIHAN LOKEY  INC,04/21/2016
HLS,HEALTHSOUTH,04/21/2016
HLSw,HEALTHSOUTH CORP WTS,04/21/2016
HLT,HILTON WORLDWIDE HOLDINGS,04/21/2016
HLX,HELIX ENERGY SOLUTIONS,04/21/2016
HMC,HONDA MOTOR,04/21/2016
HMG,HMG/COURTLAND PROPERTIES,04/21/2016
HMN,HORACE MANN EDUCATORS,04/21/2016
HMY,HARMONY GOLD MINING CO.,04/21/2016
HNH,HANDY & HARMAN,04/21/2016
HNI,HNI,04/21/2016
HNP,HUANENG POWER,04/21/2016
HNR,HARVEST NATURAL RESOURCES,04/21/2016
HNW,PIONEER DIVERSIFIED HIGH I,04/21/2016
HOG,HARLEY-DAVIDSON,04/21/2016
HON,HONEYWELL INTERNATIONAL,04/21/2016
HOS,HORNBECK OFFSHORE SERVICE,04/21/2016
HOT,STARWOOD HOTELS & RESORTS,04/21/2016
HOTw,STARWOOD HOTELS & RESORTS,04/21/2016
HOV,HOVNANIAN ENTERPRISES,04/21/2016
HP,HELMERICH & PAYNE,04/21/2016
HPE,HEWLETT PACKARD ENTERPRISE,04/21/2016
HPF,JH PREFERRED INCOME II COM,04/21/2016
HPI,JH PREFERRED INCOME COMMON,04/21/2016
HPJ,HIGHPOWER INTERNATIONAL,04/21/2016
HPP,HUDSON PACIFIC PROPERTIES,04/21/2016
HPQ,HEWLETT-PACKARD,04/21/2016
HPS,JH PREFERRED INCOME III CO,04/21/2016
HPT,HOSPITALITY PROPS TST,04/21/2016
HPY,HEARTLAND PAYMENT SYSTEMS,04/21/2016
HQH,TEKLA HEALTHCARE INVESTORS,04/21/2016
HQL,TEKLA LIFE SCIENCES INVEST,04/21/2016
HQY,HEALTHEQUITY INC. COMMON,04/21/2016
HR,HEALTHCARE REALTY TRUST,04/21/2016
HRB,H&R BLOCK,04/21/2016
HRC,HILL-ROM HOLDINGS,04/21/2016
HRG,HRG GROUP INC,04/21/2016
HRL,HORMEL FOODS,04/21/2016
HRS,HARRIS,04/21/2016
HRT,ARRHYTHMIA RESEARCH TECH,04/21/2016
HSC,HARSCO CORP,04/21/2016
HST,HOST HOTELS & RESORTS,04/21/2016
HSY,HERSHEY COMPANY,04/21/2016
HT,HERSHA HOSPITALITY,04/21/2016
HTA,HEALTHCARE TRUST OF AMERI,04/21/2016
HTD,JH TAX-ADVANTAGED DIVIDEND,04/21/2016
HTF,HORIZON TECHNOLOGY FINANCE,04/21/2016
HTH,HILLTOP HOLDINGS,04/21/2016
HTM,U.S. GEOTHERMAL INC.,04/21/2016
HTR,BROOKFIELD TOTAL RETURN FU,04/21/2016
HTS,HATTERAS FINANCIAL,04/21/2016
HTY,JH TAX ADVANTAGED GLOBAL C,04/21/2016
HTZ,HERTZ GLOBAL HOLDINGS,04/21/2016
HUM,HUMANA,04/21/2016
HUN,HUNTSMAN,04/21/2016
HVT,HAVERTY FURNITURE,04/21/2016
HVT A,HAVERTY FURNITURE,04/21/2016
HW,HEADWATERS,04/21/2016
HXL,HEXCEL,04/21/2016
HY,HYSTER-YALE MATERIALS,04/21/2016
HYB,NEW AMERICA HIGH INCOME FU,04/21/2016
HYD,MARKET VECTORS HIGH-YIELD,04/21/2016
HYF,MANAGED HIGH YIELD PLUS CO,04/21/2016
HYG,ISHARES IBOXX $ HIGH YIELD,04/21/2016
HYH,HALYARD HEALTH INC,04/21/2016
HYI,WESTERN ASSET HIGH YLD DEF,04/21/2016
HYS,PIMCO 0-5 YEAR HI YLD CORP,04/21/2016
HYT,BLACKROCK CORP HIGH YIELD,04/21/2016
HZN,HORIZON GLOBAL CORP,04/21/2016
HZO,MARINEMAX,04/21/2016
I,INTELSAT S.A.,04/21/2016
I-A,INTELSAT S.A. PREF A,04/21/2016
IAC,IAC/INTERACTIVECORP COMMON,04/21/2016
IAE,VOYA ASIA PACIFIC HIGH DIV,04/21/2016
